Rank,Attitude,Inc_deg,Alt_km,LTAN_h,Passes_BA,Visible_min,Eclipse_%,BestRad,Score,Rad+X_Wh,Rad+X_Tcm5,Rad+X_Tbat,Rad+X_Panels,Rad+X_ThermalKey,Rad-X_Wh,Rad-X_Tcm5,Rad-X_Tbat,Rad-X_Panels,Rad-X_ThermalKey,Rad+Y_Wh,Rad+Y_Tcm5,Rad+Y_Tbat,Rad+Y_Panels,Rad+Y_ThermalKey,Rad-Y_Wh,Rad-Y_Tcm5,Rad-Y_Tbat,Rad-Y_Panels,Rad-Y_ThermalKey,Rad+Z_Wh,Rad+Z_Tcm5,Rad+Z_Tbat,Rad+Z_Panels,Rad+Z_ThermalKey,Rad-Z_Wh,Rad-Z_Tcm5,Rad-Z_Tbat,Rad-Z_Panels,Rad-Z_ThermalKey
369,10x10_nadir,98.20,500,11.50,1082,6360.0,36.9,+Z,30.6,17346.03,35.0,2.4,-X+-Z+-Y++Z,139.455,17397.53,34.0,-0.7,+X+-Z+-Y++Z,139.848,22459.14,42.5,11.2,-X++X+-Z+-Y,180.353,18955.91,27.3,13.5,-X++X+-Z++Z,152.541,22493.09,44.3,9.7,-X++X+-Z+-Y,180.588,17286.19,36.9,4.5,-X++X+-Y++Z,138.972
370,10x15_nadir,97.90,500,10.00,1061,6330.0,37.0,+X,30.6,22192.19,41.7,11.0,-X+-Y+-Z++Z,178.226,14343.78,30.5,3.2,-Y+-Z++Z++X,115.501,22013.88,41.8,14.8,-X+-Y+-Z++Z,176.836,18075.27,28.5,15.7,-X+-Z++Z++X,145.503,18756.03,41.0,13.2,-X+-Y+-Z++X,150.768,18798.60,40.1,11.0,-X+-Y++Z++X,151.098
371,10x10_nadir,98.20,500,10.50,1084,6362.0,37.3,+Z,30.5,16730.60,28.8,-0.0,-X+-Z++Y+-Y,134.585,16783.04,27.4,-3.1,+X+-Z++Y+-Y,134.991,20433.44,34.8,11.3,-X++X+-Z+-Y,164.246,20818.16,38.2,11.3,-X++X+-Z++Y,167.281,20824.63,39.7,9.8,-X++X+-Z++Y,167.299,16634.09,29.2,2.1,-X++X++Y+-Y,133.828
372,10x10_nadir,98.80,500,11.00,1087,6376.0,35.6,+Z,30.5,18791.51,41.4,-0.0,-Y+-X+-Z++Y,150.915,18840.28,39.8,-3.2,-Y++X+-Z++Y,151.293,23417.96,48.1,11.3,-Y+-X++X+-Z,187.955,18114.88,34.2,9.2,-X++X+-Z++Y,145.684,23440.40,50.1,9.7,-Y+-X++X+-Z,188.095,18821.55,44.0,2.0,-Y+-X++X++Y,151.143
373,10x15_nadir,97.60,500,12.00,1080,6350.0,37.5,+X,30.4,20181.97,32.8,6.9,-X+-Z++Z++Y,162.215,11818.34,23.4,-1.3,-Z++Z++Y++X,95.341,18613.71,28.3,15.0,-X+-Z++Z++X,149.806,20003.74,33.4,10.9,-X+-Z++Z++Y,160.821,16558.86,31.4,9.1,-X+-Z++Y++X,133.270,16599.94,30.8,6.8,-X++Z++Y++X,133.583
374,10x10_nadir,98.20,500,10.00,1083,6364.0,37.2,+Z,30.0,16750.31,32.0,0.0,-X+-Z++Y+-Y,134.703,16801.93,31.3,-3.3,+X+-Z++Y+-Y,135.091,19341.77,29.9,11.2,-X++X+-Z+-Y,155.572,21755.20,41.6,11.2,-X++X+-Z++Y,174.735,21783.02,43.3,9.7,-X++X+-Z++Y,174.920,16669.85,33.8,2.0,-X++X++Y+-Y,134.057
375,10x10_nadir,97.90,500,11.00,1061,6318.0,37.5,+Z,30.0,15819.10,27.8,0.1,-X+-Z++Y+-Y,127.305,15870.32,25.3,-3.1,+X+-Z++Y+-Y,127.715,20157.26,30.4,11.3,-X++X+-Z+-Y,162.091,20484.50,34.2,11.3,-X++X+-Z++Y,164.661,20504.56,35.6,9.8,-X++X+-Z++Y,164.790,15708.77,24.5,2.1,-X++X++Y+-Y,126.486
376,10x15_nadir,98.80,500,12.00,1085,6368.0,32.1,+X,29.8,24461.14,54.4,7.0,+Y+-X+-Z++Z,196.179,18392.84,53.8,-1.2,+Y+-Z++Z++X,147.558,15824.67,28.4,14.1,-X+-Z++Z++X,127.484,24279.55,53.9,11.0,+Y+-X+-Z++Z,194.772,21740.76,58.7,9.3,+Y+-X+-Z++X,174.385,21773.67,56.9,6.9,+Y+-X++Z++X,174.647
377,10x10_nadir,98.50,500,9.50,1089,6374.0,36.9,+Z,29.7,17555.36,35.3,-0.1,-X+-Z++Y+-Y,141.101,17607.53,34.5,-3.3,+X+-Z++Y+-Y,141.496,19550.20,34.5,11.3,+X+-X+-Z+-Y,157.183,21974.00,44.1,11.2,+X+-X+-Z++Y,176.453,21988.50,45.9,9.7,+X+-X+-Z++Y,176.531,17496.73,37.3,2.0,+X+-X++Y+-Y,140.628
378,10x10_nadir,98.50,500,11.00,1083,6334.0,36.7,+Z,29.6,17845.52,36.0,-0.1,-X+-Z+-Y++Y,143.413,17897.24,34.8,-3.4,+X+-Z+-Y++Y,143.810,22542.91,44.7,11.2,-X++X+-Z+-Y,180.996,19037.67,34.2,11.1,-X++X+-Z++Y,153.085,22564.15,46.4,9.6,-X++X+-Z+-Y,181.129,17803.78,38.2,1.9,-X++X+-Y++Y,143.073
379,10x15_nadir,98.50,500,12.00,1087,6348.0,35.0,+X,29.6,23724.30,49.0,7.0,+Y+-X+-Z++Z,190.352,16873.64,43.3,-1.3,+Y+-Z++Z++X,135.536,16781.98,28.5,14.3,-X+-Z++Z++X,135.142,23545.75,48.7,10.9,+Y+-X+-Z++Z,188.967,20669.21,50.4,9.2,+Y+-X+-Z++X,165.916,20707.76,48.8,6.9,+Y+-X++Z++X,166.221
380,10x10_nadir,98.80,500,10.50,1085,6368.0,36.3,+Z,29.5,18500.28,38.4,-0.1,-X+-Z+-Y++Y,148.621,18551.64,37.2,-3.4,+X+-Z+-Y++Y,149.014,22596.26,46.2,11.2,-X++X+-Z+-Y,181.405,19226.08,38.2,10.0,-X++X+-Z++Y,154.532,22604.58,48.0,9.6,-X++X+-Z+-Y,181.432,18485.17,40.6,2.0,-X++X+-Y++Y,148.494
381,10x15_nadir,98.80,500,11.50,1087,6404.0,34.3,+X,29.2,23454.60,50.6,7.0,+Y+-X+-Z++Z,188.174,16746.43,46.9,-1.2,+Y+-Z++Z++X,134.472,16563.60,28.7,14.1,-X+-Z++Z++X,133.391,23278.69,50.3,10.9,+Y+-X+-Z++Z,186.811,20464.02,53.0,9.2,+Y+-X+-Z++X,164.242,20500.71,51.4,7.0,+Y+-X++Z++X,164.534
382,10x15_nadir,98.20,500,12.00,1082,6346.0,36.4,+X,29.0,22861.21,45.1,6.9,-X++Y+-Z++Z,183.496,15384.50,35.7,-1.3,+Y+-Z++Z++X,123.717,17598.14,28.6,15.0,-X+-Z++Z++X,141.678,22683.24,45.0,10.9,-X++Y+-Z++Z,182.113,19563.87,45.0,9.2,-X++Y+-Z++X,157.141,19605.27,43.4,6.9,-X++Y++Z++X,157.468
383,10x10_nadir,97.90,500,10.50,1054,6318.0,37.4,+Z,28.7,16195.18,29.6,2.4,-X+-Z++Y++Z,130.315,16245.59,29.3,-0.8,+X+-Z++Y++Z,130.690,19339.31,27.2,13.4,-X++X+-Z++Z,155.609,21483.14,38.2,11.1,-X++X+-Z++Y,172.599,21524.44,39.7,9.6,-X++X+-Z++Y,172.895,16101.01,31.2,4.3,-X++X++Y++Z,129.562
384,10x15_nadir,98.20,500,11.00,1081,6354.0,37.3,+X,28.5,20593.23,38.3,6.9,-X+-Z++Z++Y,165.436,12946.06,23.4,-6.0,-Z++Z++Y+-Y,104.316,18791.38,34.1,11.0,-X+-Z++Z+-Y,151.114,20441.05,38.7,10.9,-X+-Z++Z++Y,164.253,17565.42,33.7,4.8,-X+-Z++Y+-Y,141.250,17608.36,33.3,2.5,-X++Z++Y+-Y,141.575
385,10x15_nadir,98.50,500,11.50,1085,6370.0,36.0,+X,28.4,22643.36,46.7,6.9,-X++Y+-Z++Z,181.732,15277.52,39.2,-1.3,+Y+-Z++Z++X,122.817,17409.49,28.7,14.7,-X+-Z++Z++X,140.165,22469.59,46.7,10.9,-X++Y+-Z++Z,180.382,19390.77,47.5,9.1,-X++Y+-Z++X,155.724,19431.10,45.8,6.8,-X++Y++Z++X,156.045
386,10x15_nadir,97.60,500,11.50,1082,6346.0,37.6,+X,28.2,19208.15,29.2,7.0,-X+-Z++Z+-Y,154.470,10715.44,23.4,-1.3,-Z++Z+-Y++X,86.519,19045.17,29.1,10.9,-X+-Z++Z+-Y,153.207,18688.31,28.5,15.0,-X+-Z++Z++X,150.401,15540.67,29.2,9.2,-X+-Z+-Y++X,125.153,15581.80,27.0,6.9,-X++Z+-Y++X,125.486
387,10x15_nadir,98.20,500,11.50,1082,6360.0,36.9,+X,28.2,21612.71,42.5,7.0,-X++Y+-Z++Z,173.540,13725.08,31.6,-1.2,+Y+-Z++Z++X,110.493,18065.10,28.7,15.1,-X+-Z++Z++X,145.413,21440.84,42.7,10.9,-X++Y+-Z++Z,172.203,18164.02,41.9,9.2,-X++Y+-Z++X,145.980,18206.05,40.7,7.0,-X++Y++Z++X,146.309
388,10x15_nadir,98.20,500,9.50,1085,6362.0,36.7,+X,28.1,22016.18,44.4,6.9,-X+-Y++Z+-Z,176.744,14259.87,34.8,-1.4,-Y++Z+-Z++X,114.730,21838.40,44.4,10.9,-X+-Y++Z+-Z,175.360,17917.87,28.6,15.0,-X++Z+-Z++X,144.236,18615.79,44.3,9.1,-X+-Y+-Z++X,149.564,18657.24,43.1,6.9,-X+-Y++Z++X,149.888
389,10x15_nadir,98.20,500,10.50,1084,6362.0,37.3,+X,28.1,19933.13,37.9,7.1,-X+-Z++Z+-Y,160.162,12804.98,24.2,-6.0,-Z++Z+-Y++Y,103.177,19795.65,38.3,11.0,-X+-Z++Z+-Y,159.096,19409.11,34.7,11.0,-X+-Z++Z++Y,156.050,17455.45,33.1,4.8,-X+-Z+-Y++Y,140.378,17498.52,32.6,2.6,-X++Z+-Y++Y,140.706
390,10x15_nadir,98.80,500,11.00,1087,6376.0,35.6,+X,27.9,22555.52,48.7,7.1,-X++Y+-Z++Z,181.006,15363.05,42.8,-1.2,+Y+-Z++Z++X,123.457,17147.51,29.9,14.3,-X+-Z++Z++X,138.050,22391.16,48.4,11.0,-X++Y+-Z++Z,179.734,19373.03,50.1,9.3,-X++Y+-Z++X,155.551,19412.78,48.5,7.1,-X++Y++Z++X,155.867
391,10x15_nadir,97.90,500,11.00,1061,6318.0,37.5,+X,27.7,19611.27,33.5,7.1,-X+-Z++Z+-Y,157.643,11805.54,23.4,-5.9,-Z++Z+-Y++Y,95.193,19461.26,34.1,11.0,-X+-Z++Z+-Y,156.473,19132.31,30.2,11.0,-X+-Z++Z++Y,153.891,16577.40,30.0,4.9,-X+-Z+-Y++Y,133.393,16619.69,27.9,2.6,-X++Z+-Y++Y,133.735
392,10x15_nadir,98.20,500,10.00,1083,6364.0,37.2,+X,27.6,20898.20,41.6,7.0,-X+-Z++Z+-Y,167.836,12832.22,30.3,-1.2,-Z++Z+-Y++X,103.367,20735.35,41.7,11.0,-X+-Z++Z+-Y,166.571,18245.88,28.9,15.0,-X+-Z++Z++X,146.857,17385.35,40.8,9.3,-X+-Z+-Y++X,139.765,17427.86,40.0,6.9,-X++Z+-Y++X,140.093
393,10x15_nadir,98.50,500,10.50,1085,6386.0,37.0,+X,27.3,20743.19,42.3,6.9,-X+-Z++Z++Y,166.586,13838.79,27.5,-6.1,-Z++Z++Y+-Y,111.405,19060.69,38.3,10.9,-X+-Z++Z+-Y,153.216,20604.76,42.4,10.9,-X+-Z++Z++Y,165.517,18323.13,38.0,4.7,-X+-Z++Y+-Y,147.258,18366.30,36.9,2.4,-X++Z++Y+-Y,147.593
394,10x15_nadir,98.50,500,11.00,1083,6334.0,36.7,+X,27.2,21681.72,44.8,6.9,-X++Y+-Z++Z,174.063,13952.18,35.4,-1.3,+Y+-Z++Z++X,112.261,17834.57,29.9,15.0,-X+-Z++Z++X,143.553,21522.41,44.8,10.9,-X++Y+-Z++Z,172.828,18293.50,44.8,9.2,-X++Y+-Z++X,146.980,18335.93,43.3,6.8,-X++Y++Z++X,147.315
395,10x15_nadir,98.50,500,9.50,1089,6374.0,36.9,+X,27.2,21102.85,44.3,7.0,-X++Z+-Z+-Y,169.438,13771.16,30.9,-6.0,+Z+-Z+-Y++Y,110.822,20952.66,44.4,10.9,-X++Z+-Z+-Y,168.275,18517.36,34.4,11.0,-X++Z+-Z++Y,148.919,18227.80,40.5,4.7,-X+-Z+-Y++Y,146.464,18270.42,39.6,2.4,-X++Z+-Y++Y,146.793
396,10x15_nadir,98.80,500,10.50,1085,6368.0,36.3,+X,26.9,21718.91,46.6,6.9,-X++Y+-Z++Z,174.338,14879.90,34.8,-6.1,+Y+-Z++Z+-Y,119.643,18186.79,38.3,9.9,-X+-Z++Z+-Y,146.214,21572.44,46.5,10.9,-X++Y+-Z++Z,173.207,19111.45,43.3,4.7,-X++Y+-Z+-Y,153.497,19153.25,42.1,2.3,-X++Y++Z+-Y,153.823
397,10x15_nadir,98.50,500,10.00,1083,6352.0,37.1,+X,26.5,20176.03,41.6,7.0,-X+-Z++Z+-Y,162.058,13733.10,26.7,-6.0,-Z++Z+-Y++Y,110.571,20050.47,41.8,11.0,-X+-Z++Z+-Y,161.091,19606.75,38.5,11.0,-X+-Z++Z++Y,157.583,18243.67,37.5,4.8,-X+-Z+-Y++Y,146.629,18286.98,36.5,2.5,-X++Z+-Y++Y,146.964
398,10x15_nadir,98.80,500,10.00,1082,6370.0,36.7,+X,26.4,20824.80,44.3,7.0,-X+-Z++Z++Y,167.214,14675.98,31.0,-6.0,-Z++Z++Y+-Y,118.061,19255.50,42.0,11.0,-X+-Z++Z+-Y,154.730,20699.38,44.4,10.9,-X+-Z++Z++Y,166.249,19006.56,40.6,4.9,-X+-Z++Y+-Y,152.694,19049.56,39.6,2.5,-X++Z++Y+-Y,153.027
399,10x15_nadir,97.90,500,10.50,1054,6318.0,37.4,+X,26.3,20638.99,37.9,6.9,-X+-Z++Z+-Y,165.807,12423.30,25.3,-1.4,-Z++Z+-Y++X,100.156,20463.46,38.3,10.9,-X+-Z++Z+-Y,164.437,18444.46,28.6,15.0,-X+-Z++Z++X,148.448,17069.99,36.7,9.1,-X+-Z+-Y++X,137.292,17111.46,36.2,6.9,-X++Z+-Y++X,137.608
400,10x15_nadir,98.80,500,9.50,1087,6384.0,36.7,+X,26.1,20343.37,44.3,7.0,-X++Z+-Z+-Y,163.363,14594.38,30.9,-6.1,+Z+-Z+-Y++Y,117.408,20228.97,44.4,10.9,-X++Z+-Z+-Y,162.486,19727.19,42.1,10.9,-X++Z+-Z++Y,158.501,18946.86,40.5,4.7,-X+-Z+-Y++Y,152.216,18990.04,39.5,2.4,-X++Z+-Y++Y,152.550
